,p1_code,p1_guess,p1_correct,p1_chose_x1,p1_chose_x2,p1_chose_x3,p1__chose_x4,p1_chose_x5,p1_revealed,round_number_modif,p1_number_variables,group.id_in_subsession,p1_x1,p1_x2,p1_x3,p1_x4,p1_x5,p1_y,session.code,p2_code,p2_guess,p2_correct,p2_chose_x1,p2_chose_x2,p2_chose_x3,p2_chose_x4,p2_chose_x5,p2_revealed,p2_number_variables,p2_x1,p2_x2,p2_x3,p2_x4,p2_x5,p2_y,polarized,p1_prediction,p2_prediction,predicted_polarization
594,g48y13b2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2,45,2.0,3,2.0,-10.0,7.0,-4.0,100.0,1.0,96971w54,7qi03940,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,2.0,-10.0,7.0,-4.0,100.0,1.0,0.0,1,1,0.0
595,dziqbwrl,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,46,5.0,1,0.0,-11.0,6.0,-9.0,104.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-11.0,6.0,-9.0,104.0,0.0,0.0,0,0,0.0
596,e78dr8xl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,46,5.0,2,-1.0,-9.0,6.0,3.0,98.0,1.0,96971w54,7zc9awei,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,0.0,-9.0,9.0,0.0,104.0,1.0,1.0,0,1,1.0
597,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,46,1.0,3,-2.0,-10.0,3.0,-8.0,103.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,-2.0,-10.0,3.0,-8.0,103.0,0.0,0.0,0,0,0.0
598,dziqbwrl,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3,47,3.0,1,0.0,-7.0,6.0,-4.0,98.0,1.0,96971w54,ikxndj2x,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-7.0,6.0,-4.0,98.0,1.0,0.0,1,1,0.0
599,e78dr8xl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,47,3.0,2,0.0,-13.0,3.0,0.0,98.0,0.0,96971w54,7zc9awei,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-11.0,5.0,-8.0,87.0,0.0,0.0,1,1,0.0
600,g48y13b2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,47,2.0,3,1.0,-9.0,3.0,-5.0,104.0,1.0,96971w54,7qi03940,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,-9.0,3.0,-5.0,104.0,1.0,0.0,1,1,0.0
601,dziqbwrl,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3,48,3.0,1,0.0,-10.0,2.0,-5.0,97.0,0.0,96971w54,ikxndj2x,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-10.0,2.0,-5.0,97.0,0.0,0.0,1,1,0.0
602,e78dr8xl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,48,2.0,2,0.0,-9.0,5.0,1.0,98.0,1.0,96971w54,7zc9awei,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-9.0,3.0,-6.0,105.0,0.0,0.0,1,0,1.0
603,g48y13b2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,48,5.0,3,0.0,-13.0,4.0,-4.0,103.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-13.0,4.0,-4.0,103.0,0.0,1.0,0,0,0.0
604,dziqbwrl,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,49,5.0,1,0.0,-10.0,2.0,-3.0,106.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0,0.0,-10.0,2.0,-3.0,106.0,0.0,0.0,0,1,1.0
605,e78dr8xl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,49,3.0,2,0.0,-13.0,0.0,6.0,88.0,0.0,96971w54,7zc9awei,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4,4.0,0.0,-9.0,6.0,-5.0,103.0,1.0,1.0,0,1,1.0
606,g48y13b2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,49,5.0,3,2.0,-8.0,7.0,3.0,94.0,1.0,96971w54,7qi03940,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,3.0,2.0,-8.0,7.0,3.0,94.0,1.0,0.0,1,1,0.0
607,dziqbwrl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,50,1.0,1,0.0,-10.0,6.0,-4.0,98.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0,0.0,-10.0,6.0,-4.0,98.0,0.0,1.0,1,1,0.0
608,e78dr8xl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,50,1.0,2,0.0,-9.0,3.0,-5.0,101.0,1.0,96971w54,7zc9awei,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,0.0,-10.0,4.0,-5.0,104.0,0.0,0.0,1,0,1.0
609,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,50,1.0,3,0.0,-10.0,3.0,-4.0,100.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,3.0,0.0,-10.0,3.0,-4.0,100.0,0.0,0.0,1,0,1.0
610,dziqbwrl,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,51,2.0,1,0.0,-13.0,2.0,-8.0,108.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3,3.0,0.0,-13.0,2.0,-8.0,108.0,0.0,0.0,0,0,0.0
611,e78dr8xl,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,51,3.0,2,0.0,-4.0,3.0,-3.0,97.0,1.0,96971w54,7zc9awei,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,3.0,2.0,-8.0,0.0,-3.0,102.0,1.0,0.0,0,1,1.0
612,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,51,1.0,3,0.0,-10.0,3.0,-9.0,107.0,0.0,96971w54,7qi03940,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,2.0,0.0,-10.0,3.0,-9.0,107.0,0.0,0.0,1,0,1.0
613,dziqbwrl,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4,52,4.0,1,0.0,-11.0,10.0,-4.0,105.0,1.0,96971w54,ikxndj2x,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-11.0,10.0,-4.0,105.0,1.0,0.0,1,0,1.0
614,e78dr8xl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,52,1.0,2,0.0,-12.0,3.0,-4.0,103.0,0.0,96971w54,7zc9awei,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2.0,0.0,-10.0,4.0,-8.0,100.0,0.0,0.0,1,0,1.0
615,g48y13b2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3,52,3.0,3,2.0,-9.0,2.0,0.0,107.0,1.0,96971w54,7qi03940,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2.0,2.0,-9.0,2.0,0.0,107.0,1.0,1.0,1,0,1.0
616,dziqbwrl,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4,53,4.0,1,0.0,-7.0,5.0,-5.0,97.0,1.0,96971w54,ikxndj2x,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-7.0,5.0,-5.0,97.0,1.0,1.0,1,1,0.0
617,e78dr8xl,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,53,2.0,2,0.0,-9.0,2.0,-12.0,85.0,0.0,96971w54,7zc9awei,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,-1.0,-12.0,7.0,2.0,102.0,1.0,1.0,1,1,0.0
618,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,53,1.0,3,0.0,-7.0,1.0,-7.0,95.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-7.0,1.0,-7.0,95.0,0.0,0.0,1,1,0.0
619,dziqbwrl,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4,54,4.0,1,0.0,-10.0,0.0,-2.0,99.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-10.0,0.0,-2.0,99.0,0.0,1.0,0,0,0.0
620,e78dr8xl,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,54,5.0,2,0.0,-11.0,2.0,-8.0,101.0,0.0,96971w54,7zc9awei,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,-1.0,-8.0,0.0,-6.0,102.0,0.0,0.0,1,0,1.0
621,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,54,2.0,3,0.0,-12.0,6.0,-8.0,95.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-12.0,6.0,-8.0,95.0,0.0,0.0,1,0,1.0
622,dziqbwrl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,55,1.0,1,0.0,-8.0,8.0,-13.0,96.0,1.0,96971w54,ikxndj2x,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0,0.0,-8.0,8.0,-13.0,96.0,1.0,1.0,1,1,0.0
623,e78dr8xl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,55,1.0,2,0.0,-10.0,8.0,-4.0,102.0,1.0,96971w54,7zc9awei,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,3.0,1.0,-10.0,4.0,-7.0,102.0,1.0,0.0,1,1,0.0
624,g48y13b2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4,55,4.0,3,0.0,-12.0,2.0,-3.0,96.0,0.0,96971w54,7qi03940,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,-12.0,2.0,-3.0,96.0,0.0,0.0,0,0,0.0
625,dziqbwrl,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,56,2.0,1,0.0,-11.0,-1.0,-10.0,100.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3,3.0,0.0,-11.0,-1.0,-10.0,100.0,0.0,0.0,0,0,0.0
626,e78dr8xl,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,56,3.0,2,0.0,-5.0,7.0,-8.0,99.0,1.0,96971w54,7zc9awei,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2.0,-1.0,-7.0,1.0,-6.0,97.0,0.0,0.0,1,0,1.0
627,g48y13b2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3,56,3.0,3,0.0,-10.0,6.0,-9.0,100.0,0.0,96971w54,7qi03940,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-10.0,6.0,-9.0,100.0,0.0,1.0,0,0,0.0
628,dziqbwrl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,57,1.0,1,1.0,-11.0,4.0,-6.0,100.0,1.0,96971w54,ikxndj2x,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4.0,1.0,-11.0,4.0,-6.0,100.0,1.0,1.0,1,0,1.0
629,e78dr8xl,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,57,5.0,2,0.0,-7.0,4.0,-11.0,97.0,0.0,96971w54,7zc9awei,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,0.0,-10.0,3.0,-6.0,97.0,0.0,0.0,0,0,0.0
630,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,57,2.0,3,0.0,-16.0,1.0,0.0,98.0,0.0,96971w54,7qi03940,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,2.0,0.0,-16.0,1.0,0.0,98.0,0.0,0.0,1,0,1.0
631,dziqbwrl,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,58,3.0,1,0.0,-8.0,10.0,-4.0,106.0,1.0,96971w54,ikxndj2x,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0,0.0,-8.0,10.0,-4.0,106.0,1.0,0.0,1,1,0.0
632,e78dr8xl,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,58,1.0,2,0.0,-9.0,10.0,0.0,102.0,1.0,96971w54,7zc9awei,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3,3.0,0.0,-8.0,5.0,-1.0,107.0,1.0,1.0,1,1,0.0
633,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,58,4.0,3,0.0,-13.0,0.0,-11.0,106.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-13.0,0.0,-11.0,106.0,0.0,0.0,1,0,1.0
634,dziqbwrl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,59,1.0,1,0.0,-11.0,4.0,-8.0,111.0,0.0,96971w54,ikxndj2x,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-11.0,4.0,-8.0,111.0,0.0,0.0,1,1,0.0
635,e78dr8xl,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,59,1.0,2,1.0,-10.0,0.0,-10.0,95.0,0.0,96971w54,7zc9awei,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2.0,-1.0,-10.0,4.0,-6.0,93.0,0.0,1.0,0,0,0.0
636,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,59,1.0,3,0.0,-13.0,2.0,-7.0,102.0,0.0,96971w54,7qi03940,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,2.0,0.0,-13.0,2.0,-7.0,102.0,0.0,0.0,1,0,1.0
637,dziqbwrl,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4,60,4.0,1,-1.0,-11.0,2.0,-6.0,92.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,-1.0,-11.0,2.0,-6.0,92.0,0.0,0.0,0,0,0.0
638,e78dr8xl,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,60,5.0,2,0.0,-9.0,8.0,-2.0,95.0,1.0,96971w54,7zc9awei,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-9.0,3.0,1.0,96.0,1.0,0.0,1,1,0.0
639,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,60,2.0,3,0.0,-14.0,0.0,-6.0,102.0,0.0,96971w54,7qi03940,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,2.0,0.0,-14.0,0.0,-6.0,102.0,0.0,0.0,1,0,1.0
640,dziqbwrl,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4,61,4.0,1,0.0,-11.0,-1.0,-4.0,86.0,0.0,96971w54,ikxndj2x,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-11.0,-1.0,-4.0,86.0,0.0,1.0,0,1,1.0
641,e78dr8xl,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,61,4.0,2,0.0,-8.0,10.0,-12.0,110.0,1.0,96971w54,7zc9awei,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3,3.0,0.0,-7.0,5.0,-6.0,104.0,1.0,0.0,1,1,0.0
642,g48y13b2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3,61,5.0,3,0.0,-6.0,-2.0,-5.0,88.0,0.0,96971w54,7qi03940,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-6.0,-2.0,-5.0,88.0,0.0,1.0,1,0,1.0
643,dziqbwrl,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,62,1.0,1,0.0,-7.0,5.0,-7.0,91.0,1.0,96971w54,ikxndj2x,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-7.0,5.0,-7.0,91.0,1.0,0.0,0,1,1.0
644,e78dr8xl,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,62,4.0,2,-1.0,-8.0,0.0,-6.0,102.0,0.0,96971w54,7zc9awei,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,2.0,-8.0,9.0,-1.0,101.0,1.0,1.0,0,1,1.0
645,g48y13b2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,62,2.0,3,0.0,-5.0,6.0,-3.0,97.0,1.0,96971w54,7qi03940,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,3.0,0.0,-5.0,6.0,-3.0,97.0,1.0,1.0,1,1,0.0
646,dziqbwrl,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4,63,4.0,1,-1.0,-10.0,3.0,-1.0,104.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4.0,-1.0,-10.0,3.0,-1.0,104.0,0.0,0.0,1,0,1.0
647,e78dr8xl,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,63,3.0,2,-1.0,-10.0,4.0,-2.0,94.0,0.0,96971w54,7zc9awei,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2,2.0,-2.0,-5.0,7.0,-4.0,92.0,1.0,1.0,0,1,1.0
648,g48y13b2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,63,5.0,3,-1.0,-5.0,3.0,-7.0,95.0,1.0,96971w54,7qi03940,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4.0,-1.0,-5.0,3.0,-7.0,95.0,1.0,1.0,0,1,1.0
649,dziqbwrl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,64,5.0,1,0.0,-9.0,12.0,-4.0,102.0,1.0,96971w54,ikxndj2x,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-9.0,12.0,-4.0,102.0,1.0,0.0,1,1,0.0
650,e78dr8xl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,64,1.0,2,1.0,-9.0,4.0,0.0,106.0,1.0,96971w54,7zc9awei,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,-1.0,-11.0,6.0,-5.0,100.0,0.0,0.0,0,0,0.0
651,g48y13b2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,64,2.0,3,1.0,-12.0,-1.0,-13.0,93.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,1.0,-12.0,-1.0,-13.0,93.0,0.0,1.0,1,0,1.0
652,dziqbwrl,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,65,4.0,1,-1.0,-8.0,4.0,1.0,98.0,1.0,96971w54,ikxndj2x,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,-1.0,-8.0,4.0,1.0,98.0,1.0,0.0,1,1,0.0
653,e78dr8xl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,65,2.0,2,0.0,-7.0,3.0,-6.0,102.0,1.0,96971w54,7zc9awei,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4,4.0,-1.0,-10.0,6.0,0.0,101.0,0.0,1.0,0,1,1.0
654,g48y13b2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,65,2.0,3,0.0,-9.0,0.0,-6.0,102.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-9.0,0.0,-6.0,102.0,0.0,0.0,1,0,1.0
655,dziqbwrl,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4,66,4.0,1,-1.0,-11.0,0.0,-2.0,101.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,-1.0,-11.0,0.0,-2.0,101.0,0.0,0.0,0,0,0.0
656,e78dr8xl,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,66,3.0,2,1.0,-11.0,2.0,-8.0,101.0,0.0,96971w54,7zc9awei,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,3.0,0.0,-8.0,3.0,-9.0,105.0,1.0,0.0,0,1,1.0
657,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,66,2.0,3,-2.0,-7.0,4.0,-8.0,105.0,0.0,96971w54,7qi03940,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5.0,-2.0,-7.0,4.0,-8.0,105.0,0.0,1.0,0,0,0.0
658,dziqbwrl,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,67,5.0,1,0.0,-10.0,5.0,-4.0,98.0,1.0,96971w54,ikxndj2x,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-10.0,5.0,-4.0,98.0,1.0,0.0,1,1,0.0
659,e78dr8xl,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,67,5.0,2,1.0,-12.0,4.0,-8.0,97.0,0.0,96971w54,7zc9awei,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4,4.0,0.0,-9.0,6.0,-6.0,103.0,1.0,1.0,0,1,1.0
660,g48y13b2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4,67,4.0,3,0.0,-11.0,5.0,-11.0,102.0,0.0,96971w54,7qi03940,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,2.0,0.0,-11.0,5.0,-11.0,102.0,0.0,0.0,0,0,0.0
661,dziqbwrl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,68,1.0,1,0.0,-9.0,0.0,-10.0,96.0,0.0,96971w54,ikxndj2x,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2,2.0,0.0,-9.0,0.0,-10.0,96.0,0.0,0.0,1,1,0.0
662,e78dr8xl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,68,2.0,2,0.0,-10.0,4.0,-3.0,98.0,1.0,96971w54,7zc9awei,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-9.0,6.0,0.0,102.0,1.0,0.0,0,1,1.0
663,g48y13b2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,68,3.0,3,0.0,-8.0,8.0,-6.0,107.0,1.0,96971w54,7qi03940,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-8.0,8.0,-6.0,107.0,1.0,1.0,0,1,1.0
664,dziqbwrl,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,69,4.0,1,0.0,-10.0,7.0,0.0,99.0,1.0,96971w54,ikxndj2x,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3,3.0,0.0,-10.0,7.0,0.0,99.0,1.0,1.0,1,1,0.0
665,e78dr8xl,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,69,2.0,2,0.0,-4.0,4.0,-3.0,99.0,1.0,96971w54,7zc9awei,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3,3.0,0.0,-7.0,8.0,-3.0,95.0,1.0,0.0,0,1,1.0
666,g48y13b2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3,69,5.0,3,-2.0,-6.0,4.0,-2.0,95.0,0.0,96971w54,7qi03940,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,-2.0,-6.0,4.0,-2.0,95.0,0.0,1.0,1,1,0.0
667,dziqbwrl,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3,70,3.0,1,0.0,-8.0,2.0,5.0,100.0,1.0,96971w54,ikxndj2x,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-8.0,2.0,5.0,100.0,1.0,0.0,0,1,1.0
668,e78dr8xl,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,70,2.0,2,1.0,-9.0,0.0,-3.0,101.0,0.0,96971w54,7zc9awei,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-11.0,2.0,-6.0,101.0,0.0,0.0,0,0,0.0
669,g48y13b2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,70,3.0,3,2.0,-11.0,0.0,-3.0,98.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4.0,2.0,-11.0,0.0,-3.0,98.0,0.0,1.0,1,0,1.0
670,dziqbwrl,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,71,4.0,1,0.0,-11.0,6.0,9.0,104.0,1.0,96971w54,ikxndj2x,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3,3.0,0.0,-11.0,6.0,9.0,104.0,1.0,1.0,1,1,0.0
671,e78dr8xl,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,71,2.0,2,0.0,-11.0,-1.0,-7.0,102.0,0.0,96971w54,7zc9awei,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-8.0,4.0,-5.0,93.0,1.0,1.0,0,1,1.0
672,g48y13b2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,71,2.0,3,0.0,-7.0,3.0,-8.0,101.0,1.0,96971w54,7qi03940,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-7.0,3.0,-8.0,101.0,1.0,0.0,1,1,0.0
673,dziqbwrl,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,72,2.0,1,0.0,-9.0,5.0,-6.0,100.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0,0.0,-9.0,5.0,-6.0,100.0,0.0,1.0,1,1,0.0
674,e78dr8xl,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,72,5.0,2,0.0,-13.0,3.0,-7.0,100.0,0.0,96971w54,7zc9awei,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-7.0,1.0,-8.0,108.0,0.0,1.0,0,1,1.0
675,g48y13b2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,72,3.0,3,2.0,-9.0,7.0,-1.0,101.0,1.0,96971w54,7qi03940,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,2.0,-9.0,7.0,-1.0,101.0,1.0,1.0,1,1,0.0
676,dziqbwrl,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,73,1.0,1,0.0,-10.0,8.0,-5.0,101.0,1.0,96971w54,ikxndj2x,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0,0.0,-10.0,8.0,-5.0,101.0,1.0,0.0,1,1,0.0
677,e78dr8xl,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,73,2.0,2,1.0,-12.0,6.0,-7.0,95.0,1.0,96971w54,7zc9awei,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,0.0,-6.0,-1.0,-14.0,104.0,0.0,1.0,1,0,1.0
678,g48y13b2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,73,1.0,3,2.0,-12.0,2.0,1.0,94.0,1.0,96971w54,7qi03940,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4.0,2.0,-12.0,2.0,1.0,94.0,1.0,1.0,1,1,0.0
679,dziqbwrl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,74,5.0,1,2.0,-8.0,5.0,-5.0,106.0,1.0,96971w54,ikxndj2x,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,2.0,-8.0,5.0,-5.0,106.0,1.0,0.0,1,1,0.0
680,e78dr8xl,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,74,1.0,2,0.0,-8.0,8.0,-4.0,101.0,1.0,96971w54,7zc9awei,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,-1.0,-11.0,5.0,-13.0,102.0,0.0,1.0,1,0,1.0
